,texto,doc_id,tiempo_segundos,dificultad
10,"ARTÍCULO 8. La Comisión Electoral Departamental tendrá las siguientes atribuciones:
I. Emitir la convocatoria para seleccionar a las personas candidatas a ocupar la titularidad
de la Jefatura de Departamento, a más tardar 45 días hábiles antes de la conclusión
del periodo para el cual fue nombrada la persona titular en funciones;
II. Publicar en forma impresa y en la página electrónica del departamento la lista de
solicitudes recibidas, una vez concluido el periodo de registro;
III. Analizar la documentación entregada por cada una de las personas aspirantes al cargo,
y verificar que cumplan con los requisitos establecidos en la Ley Orgánica de la
Página 4 de 22
REGLAMENTO TRANSITORIO PARA LA
ELECCIÓN DE CANDIDATURAS A LA TITULARIDAD
DE LAS JEFATURAS DE DEPARTAMENTO
Universidad de Sonora y en la convocatoria; concluida la revisión deberá elaborar y
publicar un acta que fundamente quienes cumplieron o no los requisitos de la
convocatoria;
IV. Programar y organizar las sesiones de exposición ante la Comisión Electoral
Departamental, de la propuesta de plan de trabajo de las(os) aspirantes que hayan
cumplido con los requisitos establecidos en la Ley Orgánica y la convocatoria;
V. Realizar la evaluación cualitativa de la experiencia, méritos y propuesta de plan de
trabajo de las(os) aspirantes, y a partir de ella seleccionar a quienes participarán en la
fase de consulta a la comunidad académica y estudiantil del departamento. La
Comisión Electoral Departamental publicará en forma impresa y en la página
electrónica del Departamento, la resolución adoptada y la motivación de la misma;
VI. Designar como candidatas(os) para ocupar la titularidad de la Jefatura de
Departamento, a las(os) tres aspirantes que hayan obtenido el mayor número de votos
en la consulta vinculante a la comunidad universitaria, considerando la siguiente
ponderación: 50.0% del personal académico y 50.0% del alumnado, y
VII. Turnar al Colegio Departamental el resultado definitivo de la designación de
candidatas(os) así como la relatoría del proceso, dentro de los tres días hábiles
siguientes a su acuerdo, y publicarlos en forma impresa y en la página electrónica del
Departamento.",10,140.0,5
11,"artículo 38 de la Constitución Política de los
Unidos Mexicanos. Estados Unidos Mexicanos.
• En su caso, constancia emitida por la
Defensoría de los Derechos Universitarios, de
no haber recibido recomendación en materia
de violencia de género, en los últimos cinco
años.
Página 21 de 22
REGLAMENTO TRANSITORIO PARA LA
ELECCIÓN DE CANDIDATURAS A LA TITULARIDAD
DE LAS JEFATURAS DE DEPARTAMENTO
ANEXO 4. Aspectos que se recomienda considerar para la elaboración de la síntesis
ejecutiva del plan de trabajo para la Jefatura de Departamento
Las(os) aspirantes a ocupar la titularidad de la Jefatura de Departamento, deben presentar
un escrito impreso y en formato PDF con una extensión máxima de tres cuartillas, tamaño
carta a espacio sencillo, fuente Arial, 12 puntos, el cual deberá contener una síntesis
ejecutiva de su plan de trabajo.
Para su elaboración y evaluación, se recomienda, de manera enunciativa más no
limitativa, considerar los siguientes aspectos:
1. Descripción del Departamento, que incluya una pequeña reseña histórica e
información estadística sobre las tendencias en matricula de estudiantes y planta
docente y otros indicadores que considere pertinentes.
2. Identificación de los principales problemas y fortalezas del Departamento, derivando
de ello propuestas de trabajo que contemplen los puntos que se mencionan a
continuación:
a. Valoración del o los planes de estudio de las carreras que se ofrezcan en el
Departamento, donde se exprese la opinión de continuidad o modificación.
b. Estado que guarda la investigación considerando proyectos y resultados obtenidos
(ponencias, documentos en extenso, publicación de artículos, capítulos de libros
y libros.
c. Redes académicas del Departamento a nivel regional, nacional e internacional.
d. Actividades de vinculación y difusión con el sector social, educativo productivo y
público.
e. Visualización de los cambios esperados en el Departamento durante su periodo
de gestión.
El Reglamento Transitorio para la Elección de Candidaturas a la Titularidad de las Jefaturas de Departamento,
fue aprobado en lo general por el H. Colegio Universitario en la sesión número 3, celebrada el 14 de
septiembre de 2023. El",11,83.76666666666667,3
12,"Con el propósito de apoyar las funciones sustantivas de la institución y fomentar la labor editorial entre La comunidad universitaria, la Dirección de Apoyo a la Vinculación y Difusión mantiene abierta la invitación para participar en la XVII Convocatoria Edición de Textos Académicos 2021.
De acuerdo con el documento, podrá participar personal académico (activo o jubilado), así como estudiantes de posgrado de la Universidad de Sonora a través de varias categorías.
La primera, relacionada con textos básicos o complementarios que se apoyan en ilustraciones, diagramas, mapas conceptuales y otros recursos infográficos para concretar, simplificar y facilitar la comprensión de conceptos y procedimientos en procesos de enseñanza-aprendizaje.
La segunda se orienta a prácticas relacionadas con textos editados metódica y sistemáticamente para ser utilizados como guía de actividades, prácticas de laboratorio, de campo y de talleres.
Asimismo, se recibirán trabajos de investigación que comprendan textos dirigidos a públicos especializados que aborden temáticas relacionadas con el área de conocimiento del profesor o investigador.
Otra categoría es la de divulgación con trabajos dirigidos a un público amplio y no especializado, cuyo propósito es ampliar la participación de la ciudadanía en los usos de la ciencia y la tecnología en su vida cotidiana.
La publicación de la convocatoria especifica que sólo se puede participar con propuestas originales e inéditas que no se encuentren concursando en otros certámenes y que el número de autores se limitará a cinco por obra. También señala que el autor de un trabajo podrá participar en varias propuestas.
Todas las propuestas que se reciban y cumplan con los requisitos establecidos por la convocatoria serán consideradas para su evaluación por el Comité Editorial de la colección Textos Académicos.
En igual forma, aquellas que cumplan con los términos de la convocatoria pasarán por una primera evaluación de estructura y redacción.
En caso de aprobar esta etapa, serán sometidas a dictaminación a doble ciego por especialistas en el área de conocimiento y evaluadas por el comité editorial.
El dictamen tendrá como base los siguientes criterios: pertinencia disciplinar y contribución a su campo de conocimiento, vigencia temática, originalidad y calidad del texto.
Las obras aprobadas serán publicadas dentro de la colección Textos Académicos. El Comité Editorial decidirá la modalidad de publicación y podrá recomendar la coedición de la obra con una casa editorial.
Los autores de las obras publicadas en formato impreso y digital (excepto la modalidad de acceso abierto) recibirán regalías de acuerdo con las políticas establecidas por la institución.
La Universidad de Sonora se reserva el derecho de hacer la corrección de estilo que considere necesaria, en acuerdo con los autores, quienes realizarán una revisión final del texto editado previo a su publicación.
Para los interesados en tener más información, se comparte la siguiente liga de la convocatoria: https://www.unison.mx/wp-content/uploads/2021/05/Convocatoria-XVII-Edicion-Textos-Academicos-US-2021-mayo.pdf.",12,101.0,3
13,"ARTÍCULO 21. La Comisión Académica del Posgrado tendrá las siguientes atribuciones y responsabilidades: I. Elaborar los lineamientos del programa para su aprobación por el Consejo Divisional. II. Decidir, con base en las normas operativas establecidas en el plan de estudios, en el presente Reglamento y en los lineamientos del programa aprobados por el Consejo Divisional, sobre el ingreso, reingreso y permanencia del estudiantado al programa. III. Establecer los criterios y procedimientos de admisión para las as- pirantes y los aspirantes a ingresar a los programas de posgrado. IV. Dictaminar sobre la baja académica del alumnado conforme al presente Reglamento, los lineamientos del programa y la norma- tividad complementaria. V. Emitir opinión y dictaminar sobre los asuntos de carácter acadé- mico y administrativos que sometan a su consideración las auto- ridades, el personal académico, las estudiantes y los estudiantes. VI. Aprobar el registro del proyecto de trabajo terminal o de tesis según sea el caso. VII. Aprobar los nombramientos de las personas que ejerzan la tutoría académica, directoras y directores y en su caso la codirección de trabajo terminal o de tesis; decidir sobre las solicitudes de cam- bio de personas que ejerzan la tutoría académica, directoras y directores de trabajo terminal o de tesis, a fin de garantizar que el estudiantado concluya en tiempo, forma y calidad su trabajo terminal o de tesis. Cada programa elaborará lineamientos del programa sobre este procedimiento, los cuales serán aprobados por el Consejo Divisional. VIII. Aprobar la designación del jurado, a propuesta de la Coordina- ción de Programa, para la presentación de los distintos exámenes 18 Reglamento de Estudios de Posgrado u opciones de titulación que establece el presente Reglamento y los que hayan sido autorizados en los respectivos planes y progra- mas de estudio, aprobados por Colegio Académico. IX. Proponer el ingreso, reingreso y permanencia de los miembros del Núcleo Académico Básico y del Núcleo Académico Comple- mentario al Consejo Divisional correspondiente, atendiendo los criterios establecidos por organismos externos de evaluación. X. Aprobar, a propuesta de la Coordinación de Programa, los cursos a impartir en el ciclo lectivo correspondiente, los cuales serán tur- nados a las Jefaturas de Departamento que brindan los servicios docentes al posgrado. XI. Participar de manera planificada en las acciones para atender las recomendaciones emitidas en la evaluación realizada por organis- mos externos, en los informes de evaluación sobre las actividades y resultados del programa y recomendar a las instancias corres- pondientes las adecuaciones y mejoras a la operación del plan de estudio. XII. Resolver sobre las prórrogas a las que hace referencia el artículo 9 del presente Reglamento. XIII. Dictaminar la revalidación, equivalencia y conmutación de los es- tudios de posgrado e informar a la Dirección de Servicios Escola- res o la Dirección que la sustituya en su momento. XIV. Decidir sobre la aceptación de la modalidad de codirección de tesis en el programa. XV. En caso de inconformidad de las estudiantes y los estudiantes con los resultados obtenidos en su evaluación, se deberá atender lo establecido en el artículo 80 del presente Reglamento. XVI. Colaborar con la Coordinación de Programa en el trabajo para someter el programa de posgrado a evaluación por órganos inter- nos y externos. XVII. Aprobar las prácticas que se consideran válidas para el uso de información, datos, resultados, figuras, etc., provenientes de di- ferentes fuentes y las prácticas que son inadmisibles por consi- derarse no éticas en las tesis o trabajos terminales. La Comisión Académica del Posgrado decidirá en definitiva las sanciones que correspondan ante una situación de plagio, mismas que deberán 19 Reglamento de Estudios de Posgrado ser establecidas en los lineamientos del programa y aprobadas por el Consejo Divisional. XVIII. Las demás que le otorgue el presente Reglamento y la normativi- dad universitaria.",13,112.47333333333334,4
14,"La Universidad de Sonora está hoy en un momento de mucho vigor y con un futuro muy promisorio, afirmó con profundo orgullo la rectora María Rita Plancarte Martínez en el marco del programa de actividades festivas organizadas con motivo del 40 aniversario de fundación del Departamento de Psicología y Ciencias de la Comunicación (Psicom) y los 80 años de vida de la máxima casa de estudios sonorense.
En el evento denominado “Telemax en la Licenciatura en Ciencias de la Comunicación”, destacó que nuestra alma mater, al igual que Sonora, configura un óptimo desarrollo educativo en un proceso en el que atiende con esmero y alta calidad a la razón de ser de la institución, como lo son nuestros estudiantes universitarios.
“Para la Universidad, su trabajo como la gran institución educadora que se distingue y trasciende por ser la gran casa de estudios de Sonora, su fundamento se orienta precisamente a la mejor formación de sus estudiantes”, expresó al ser entrevistada en vivo por Sandra Luz Galaz y Epifanio “Fano” Campoy, conductores del programa “La Casa de Todos”.
Ante la presencia de estudiantes y personal académico y directivo del Departamento de Psicología y Ciencias de la Comunicación, Plancarte Martínez hizo una evocación de aquellos tiempos en que la juventud universitaria se incorporaba a nuestro campus para convertir sus sueños en una realidad: ser orgullosos búhos egresados con calidad de esta institución.
“Recuerden que, a partir de su ingreso, todos ellos son proyecto de vida que ayudamos a moldear, a guiar y orientar para que sean personas exitosas, pero no solamente en términos económicos, sino realizadas en su vocación y conformes consigo mismos, buscando siempre el bienestar propio y el de los demás”, sostuvo.
Dijo enseguida que el espíritu búho que se crea y fomenta en la Universidad, es lograr formar universitarios solidarios, que busquen siempre ayudar no solamente a la gente desprotegida o las cosas vulnerables, sino también ayudarnos entre nosotros mismos.
Resalta el espíritu búho
La rectora puntualizó en que el gran objetivo es ser siempre, de alguna manera, apoyo para los demás y en especial, con mucho significado humano, para la propia familia, de quien al final de cuentas, enfatizó, son orgullo, así como lo son de la propia universidad.
La Universidad, reiteró, sin sus docentes, sin su vocación de servicio y afecto por los jóvenes, no sería lo que es. Y, sin duda, en el caso de los maestros fundadores de las carreras de Psicología y Ciencias de la comunicación, sin ellos, “no tuviéramos la visión y el crecimiento que hoy tenemos”, aseveró.
“Esta es una tarea muy interesante. Por eso vamos pasando la estafeta a las jóvenes generaciones que se van haciendo cargo y cada vez, como decía Albert Einstein, estamos parados en hombros de gigantes”, expresó.
Plancarte Martínez señaló que, por ello, “quienes nos antecedieron nos dejaron un camino y una visión de lo que tenemos que hacer y lo que sigue es mejorarlo y hacer hacerlo más efectivo y, sobre todo, que llegue a más personas, a más jóvenes”.
Mencionó que este año la institución atiende a casi mil estudiantes en el programa de Ciencias de la Comunicación, calificándolos como proyectos de vida que espera, con la óptima formación de sus profesores, tengan mucho éxito en su quehacer, más ahora que ha crecido de una manera tan importante la presencia mediática en nuestras vidas.
Calidad en los servicios
María Plancarte Martínez también señaló la importancia de crecer en la calidad de los servicios que ofrece la institución, incluyendo en el número de programas y posgrados académicos y el estar siempre alertas con lo que está pasando en el exterior para ofrecer una formación actualizada y pertinente y así tener la seguridad que nuestros jóvenes egresados se inserten en sus áreas profesionales con mucho éxito.
Asimismo, subrayó la importancia de lograr un vínculo comunitario, la que dijo se da de muy diversas formas en la universidad, desde los servicios que se ofrecen en los diferentes bufetes, las artes, la cultura, deporte, tecnologías y otras áreas que son de gran apoyo para la sociedad sonorense.
Al agradecer a Telemax por su presencia en Psicom, dio a conocer el libro Todo lo iluminan, autoría del periodista Carlos Moncada Ochoa y fotografía de Luis Mendoza, director de Comunicación de esta casa de estudios, informando que esa obra habrá de presentarse el próximo viernes 21 del mes en curso y, con ello, ponerse a disposición a partir de la Librería Universitaria.
“El libro es una edición conmemorativa que habla sobre la historia de esta casa de estudios en torno a lo que hemos sido para saber lo que vamos a hacer, buscando permanecer en la memoria física de las generaciones por venir y el paso que ha seguido la universidad”, concluyó en su mensaje.
Programa de talleres
El comité organizador de la actividad encabezado por el jefe del departamento, Sergio Beltrán Moreno, comprenderá este día tres talleres desarrollados entre las 9:00 y 14:00 horas por parte del personal de la Televisora de Hermosillo Telemax a partir del programa en vivo “La Casa de Todos”.
Los otros son: Taller de manejo de voz, con Gabriel Cossío; Conversatorio con Reporteros de Noticias Telemax; Taller de Marca Personal, con Fano Campoy y Gilda Valenzuela; un acto protocolario Universidad de Sonora con presentación de video; palabras de la Directora General de la televisora, Paulina Ocaña, junto con sesión de preguntas y respuestas; y el Taller de manejo de unidad móvil, manejo de cámaras de televisión y conducción de programas en vivo.",14,174.48000000000002,3
15,"ARTÍCULO 74. Para llevar a cabo la reinscripción, el estudiantado requiere cumplir con las siguientes disposiciones: I. Sujetarse a las fechas establecidas en el calendario escolar para re- inscripciones. II. Sujetarse a la seriación y prerrequisitos señalados en el plan de es- tudios correspondiente. III. No tener adeudos por inscripción, colegiatura, material de labora- torio y biblioteca. IV. No haber causado baja definitiva del posgrado. V. En ningún caso procederá la inscripción más de dos veces en la misma asignatura, con excepción de aquellos casos en los que la estudiante o el estudiante haya causado baja voluntaria. VI. Ante la imposibilidad justificada de tramitar personalmente su re- inscripción, la estudiante o el estudiante podrá hacerlo por conduc- to de la Coordinación de Programa. CAPITULO XI DE LAS EVALUACIONES",15,36.0,2
16,"La biología estructural se ha beneficiado al poder entender cómo están conformadas ciertas proteínas, el funcionamiento de algunas enzimas y el daño del ADN —siglas del nombre químico de la molécula que contiene la información genética en todos los seres vivo— en ciertas condiciones; además, los avances en ciencia básica y sus nuevas herramientas pueden servir para desarrollar múltiples aplicaciones señaló Laura Esther Baltierra Jasso.
En su intervención en la XXI Escuela Nacional de Biofísica Molecular, la académica de la Ohio State University, Comprehensive Cancer Center, puso como ejemplo que se puede concebir biosensores que permitan reconocer la presencia de enfermedades infecciosas, o incluso se ha estudiado cómo ciertos medicamentos penetran el tejido de la piel.
Baltierra Jasso, quien también imparte el curso corto Microscopía de fluorescencia de molécula única en biología estructural, señaló que en esa actividad académica analiza el principio de funcionamiento de diversas técnicas experimentales que permiten estudiar por microscopía de fluorescencia diferentes fenómenos biológicos.
“Estas herramientas son tan sensibles que son capaces de estudiar las propiedades o el movimiento de moléculas individuales, por eso se denominan técnicas de “molécula única”, precisó la invitada al evento organizado por el Departamento de Física de la Universidad de Sonora. Ello importante porque en las técnicas tradicionales se obtiene información de miles de moléculas a la vez y se pierden los detalles individuales, añadió.
Con las nuevas técnicas, apuntó la doctora en Química, con especialidad en Biofísica, se puede seguir por ejemplo la atracción entre un par de proteínas específicas o el movimiento de una molécula de ADN.
Las técnicas vanguardistas de microscopía, dijo, son capaces de detectar moléculas individuales y seguir su comportamiento en tiempo real y que con la premisa de “ver es creer”, añadió, estos métodos de visualización son una herramienta poderosa para entender procesos celulares y relacionar función-estructura de biomoléculas. Incluso, indicó, permiten realizar mediciones de distancias, de alta precisión a escala nanométrica.
La académica de la Ohio State University, una profesional multidisciplinaria con experiencia en las áreas de biofísica y biotecnología, y capacitada en desarrollo de proyectos de investigación, formación y asesoramiento de personal científico, hizo ver que durante los procesos celulares, las biomoléculas sufren cambios estructurales que les permite realizar su función.
“La microscopía de fluorescencia de molécula única es una herramienta muy poderosa que monitorea en tiempo real esta dinámica estructural”, abundó.
En su curso, Laura Esther Baltierra dijo que aborda conceptos básicos de fluorescencia, generalidades de la instrumentación disponibles, y resalta los avances que han aportado esas técnicas para la comprensión de procesos biológicos.
El objetivo de esa actividad, concluyó, fue acercar a los estudiantes a estas nuevas técnicas y resaltar su potencial en investigaciones que unan ciencias biológicas y físicas, además de incluyó conceptos de fluorescencia, descripción de instrumentación de molécula única (basada en microscopía confocal y TIRF) y aplicación de estas novedosas tecnologías para estudiar dinámica conformacional de biomoléculas.",16,219.1,2
17,"Con una exposición de 20 obras, estudiantes del taller de pintura de la Unidad Regional Sur (URS) participarán en el Festival Cultural Álamos Pueblo Mágico, que se llevará a cabo del 18 al 21 de agosto; los autores son alumnos del campus Navojoa, Hermosillo y externos, detalló Luis Martín López Sahagún.
El académico indicó que la exposición ya fue montada en el Palacio Municipal de Álamos, sitio donde las pinturas permanecerán durante al menos una semana más después del evento cultural y señaló que la mayoría estarán disponibles para venta.
“La participación se dio por una invitación de parte de Antonio Estrada, director del Museo, con quien mantenemos constante vinculación; en ella tenemos 20 cuadros que son de nueve personas, cuatro inscritas en alguna de las carreras que ofrece la Universidad y cinco de la comunidad en general”, precisó.
Promover la cultura y las artes en la región del Mayo siempre ha sido un poco difícil, externó el maestro López Sahagún; sin embargo, dijo, en los últimos años ha incrementado la promoción al grado de que el grupo de pintura se llena prácticamente en cuanto se apertura la convocatoria.
“Hay mucho trabajo anterior también, gracias a que las autoridades universitarias han apoyado y han sido flexibles en aceptar a gente de fuera, la comunidad participa; creo que es la única universidad en el sur del estado que ofrece este servicio, que atrae a la comunidad y la integra a la institución.
“Pienso que es un papel que la Universidad debe tomar muy en serio, porque si esta no promueve la cultura y al arte, ¿quién más puede hacerlo?; entonces en ese aspecto ha sido muy fuerte el apoyo para que la gente tenga acceso a una educación formal en cuanto a artes visuales”, describió.
Crece el entusiasmo
El académico enfatizó que durante la pandemia también aumentó el entusiasmo de los estudiantes y las personas externas para aprender sobre pintura, pues las personas se vieron obligadas a generar una visión interior de sí mismas.
“La pandemia fue como una especie de castigo hacia el ser humano e hizo que las personas vieran hacia dentro de ellas mismas y las proyectara en ese aspecto; entonces mucha gente se acercó a las artes visuales para tratar expresar esa frustración que había por no poder salir o no poder desarrollar una vida normal”, subrayó.
Invitó a alumnos del campus Navojoa y a la comunidad en general a seguir motivándose y en lugar de estar frente a un teléfono o computadora, hacer algo que los proyecte hacia el futuro.
“Tener una educación artística te proyecta en lo que quieres ser después, porque pintas algo y eso puede ser parte de tu futuro”, concluyó.",17,56.56,2
18,"Artículo 10. La Defensoría, no es competente para conocer e
intervenir en los siguientes casos:
I. Asuntos laborales derivados de los contratos individuales
o colectivos.
II. Medidas disciplinarias impuestas a los estudiantes por los
consejos divisionales.
III. Evaluaciones académicas.
IV. Interpretación de la normatividad universitaria.
V. Resoluciones de las comisiones dictaminadoras, y en
general sobre los procedimientos de ingreso, promoción
y permanencia del personal académico.
11
VI. Designaciones, concursos o nombramientos de órganos
personales e instancias de apoyo.
VII. Procesos electorales de integrantes de órganos colegiados.
VIII. En general, de las violaciones que puedan impugnarse por
otra vía establecida en la normatividad universitaria.",18,37.5,4
19,"ARTÍCULO 88. Baja definitiva es la separación oficial de una estudiante o un estudiante respecto de cualquier programa de posgrado que ofrezca la Universidad. El alumnado causará baja definitiva por alguna de las siguientes razones: I. Cuando la estudiante o el estudiante incurra en incumplimiento de sus obligaciones académicas que cada programa estipule sin justifi- cación ni aviso, señaladas en el plan de estudios y los lineamientos del programa. II. Por faltas a la integridad académica. Algunos ejemplos de este tipo de acciones indebidas son la copia o tentativa de copia en cualquier tipo de examen o actividad de aprendizaje; el plagio parcial o total; faci- litar alguna actividad o material para que sea copiada y/o presentada como propia; la suplantación de identidad; acceder y/o manipular, sin autorización expresa, cuentas de correo electrónico o sistemas institucionales; falsear información; alterar documentos académicos; vender o comprar exámenes o distribuirlos mediante cualquier mo- dalidad; hurtar información o intentar sobornar al personal académi- co o cualquier persona que colabore con la Institución; y la alteración indebida de expedientes clínicos, entre otras acciones más. III. Cometer actos contra la integridad del personal académico, estu- diantes o personal de la institución. 41 Reglamento de Estudios de Posgrado IV. Fallecimiento del estudiante. V. Por cualquier falta grave que así lo justifique o causa de fuerza ma- yor que impida a la estudiante o el estudiante la continuación de los estudios. CAPITULO XIII DE LOS DIPLOMAS Y GRADOS",19,73.5,4
20,"Este viernes 21 de octubre se llevará a cabo la XXV Feria Cultural Internacional del Departamento de Lenguas Extranjeras; la cita es a las 17:30 horas en el estacionamiento del Departamento, ubicado en Colosio y Galena.
Con la participación de estudiantes y académicos, en esta edición se presentará un programa artístico, muestra gastronómica, y stands culturales, todo en una exposición de diferentes culturas.
Los stands ofrecerán platillos típicos de los diferentes países de los que se imparten idiomas: chino, inglés, francés, español, portugués, alemán, árabe, italiano, japonés y ruso, y por su puesto la comida mexicana.
Se montará un escenario para las presentaciones artísticas en ruso, en francés, en japonés, en alemán, en portugués; además, habrá danza folclórica, concursos y otras actividades.",20,42.0,1
21,"Jesús Alberto Rubio
Con el fin de difundir tópicos importantes a través de entrevistas a expertos que exponen sus puntos de vista y ofrecen orientaciones sobre aspectos sanitarios y de la salud en general, nació el programa de radio Todos juntos por la salud, del Departamento de Enfermería de la Universidad de Sonora.
María Olga Quintana Zavala, jefa del Departamento y conductora del programa que se transmite todos los jueves por Radio Universidad, dijo que este esfuerzo constituye un espacio con información sobre prevención de enfermedades, promoción de la salud, entrevistas con especialistas y el acontecer de esa unidad académica.
La jefa del Departamento de Enfermería puntualizó que la emisión representa una valiosa iniciativa para utilizar los recursos disponibles de la Universidad de Sonora para llegar a través de la radio a todas las personas interesadas, ofreciendo orientación importante sobre temas que les permitan tener información positiva relacionada con la adopción de estilos de vida saludable.
Destacó que en el programa se abordan temas como Educación a distancia en salud, Prevención de covid-19, Intervenciones de enfermería para el cuidado a la salud y Salud emocional en tiempos de pandemia, señalando que tales contenidos tienen el fin de empoderar a las personas en la adquisición de conocimientos, aptitudes e información que permitan elegir opciones saludables, por ejemplo, con respecto a su alimentación y a los servicios de salud que necesitan.
“Como seres humanos debemos tener la oportunidad de estas opciones, por lo que el programa tiene la visión de contribuir al desarrollo de ciudades y países saludables, y en última instancia, un mundo más saludable”, expresó.
Dijo que lo interesante es que el programa de radio aborda diversos tópicos importantes para la comunidad en general por medio de entrevistas a expertos, quienes en lenguaje accesible y claro para todos exponen sus puntos de vista y aconsejan sobre aspectos primordiales del cuidado de la salud..
Planteó lo relevante que significa el hecho de que gracias a la magia de las ondas radiofónicas se pueda entrar en los hogares y empoderarlos con el conocimiento para su propio cuidado, realizando promoción y fomento del cuidado de la salud y prevención de enfermedades.
Agradeció el respaldo que han tenido de la Dirección de Comunicación para la difusión del programa, a través de Griselda Calvo Corral, coordinadora de Producción de Radio Universidad, así como del apoyo técnico de Julián Bonfigli Quijada, y recordó que la transmisión del programa Todos juntos por la salud se lleva a cabo todos los jueves, de las 17:30 a las 18:00 horas.
Promoción de la salud
María Olga Quintana señaló que la promoción de la salud permite que las personas tengan un mayor control de su propia salud, toda vez que abarca una amplia gama de intervenciones sociales y ambientales destinadas a beneficiar y proteger la calidad de vida individual.
Informó que según la Organización Mundial de la Salud (OMS), ese objetivo se logrará mediante la prevención y solución de las causas primordiales de los problemas de salud, y no centrándose únicamente en el tratamiento y la curación.
Dijo que según la OMS, esta actividad tiene tres componentes esenciales: la buena gobernanza sanitaria, la educación sanitaria y las ciudades saludables.",21,123.935,2
